# profile id id_meas iq_meas id_ref iq_ref we vdc pi_reset uq_zero_en old_xd old_xq old_du_d old_du_q old_sat error_code ud_raw uq_raw xd_next xq_next
0 0000010a 036679b 101a578 0559c44 0849968 db53fdae 0cb2b92 0 1 38bf4dd023 7ba4bde6bd 826709d0d1 7f9677b3ac 0 0 1a522a1b8c 0000000000 5227da79f4 0000000000
0 0000010b 1464243 0ee2ea0 0ab1695 07a2aec 90b07dbb 06262d1 0 1 1ea51be534 da00a773e9 8301f1e519 a9f62b84ae 0 2 0000000000 0000000000 1ea51be534 da00a773e9
0 0000010c 12a3ca3 070999f 0d97101 0dd9230 8d220860 1010dc5 0 1 3970d22f43 d6bd13101e 7d98e1e50c 782670fed7 1 1 0000000000 0000000000 3970d22f43 d6bd13101e
0 0000010d 1845052 087da23 1bf5441 03bc906 d19a3636 1e05eec 0 0 c0e520ef8d ccf12b9e1c 489808de82 fc6bd02b3e 1 1 0000000000 0000000000 c0e520ef8d ccf12b9e1c
0 0000010e 1f542b8 04272dd 023b88f 018ef85 1617c142 12c64b5 1 0 059b49805b 24d66fa6c6 6c1bace04f 3010f76c20 0 1 0000000000 0000000000 059b49805b 24d66fa6c6
0 0000010f 0fd3f7d 0520b67 1c56bc9 0ceb3a0 7b93051e 1be9416 1 0 afebe7820d 62a5229bae cd64d1457d 2245f79651 1 1 0000000000 0000000000 afebe7820d 62a5229bae
0 00000110 19d382b 01822b5 0a36f23 119d3f1 acb97775 031dd84 1 1 6481b8e7fc e25da8f386 9327bbfe6f 9bfd3eed33 1 0 0000000000 0000000000 0000000000 0000000000
0 00000111 129a41f 1487638 003dccf 08c0932 feafb1bd 18e651b 1 0 5915893c56 f1c4f8da54 54fa2dd326 95609ce829 1 1 0000000000 0000000000 5915893c56 f1c4f8da54
0 00000112 1f4a762 0788247 0fccdb6 171d8fe bb331a6f 0cfd063 0 1 b769f79400 158b91c592 5cd6bd2a1f 60d89e2620 0 0 e65af0b6b7 0000000000 a74aa78926 0000000000
0 00000113 0351f3d 1d87181 15879d9 0a9dc96 bb3613b6 07cc186 0 0 fcfeceef7e b301ab4c5d fee0423663 dfb34e0930 1 0 e475706feb aad4368be3 fb2d6cea85 bb67babb05
0 00000114 13addd0 13bea07 187b5c4 17de427 d15c97a5 0d6e2a9 1 1 4a44382c87 0f48da9aef 05a350834c b6c689458a 1 0 0000000000 0000000000 0000000000 0000000000
0 00000115 0ec421d 1802c85 14c93c8 0a6a9a3 01feebd3 00da23f 0 1 3214a6372b 66fe149147 4072cc0431 bf329f21dd 0 0 16a2f1d41f 0000000000 2157b9e529 0000000000
0 00000116 0dba199 12f01f7 0c079b7 1afd8de 1c27eeec 1a225c8 1 0 cf3e96b8cf 0628875bff 12deb9191e 4a17293d91 0 1 0000000000 0000000000 cf3e96b8cf 0628875bff
0 00000117 0811b51 0c9c0a0 1cd6140 09847b6 806ce57d 0bf1e1c 0 0 b0bcc236d8 9e1eeef482 762c590428 d74a6b2d12 0 2 0000000000 0000000000 b0bcc236d8 9e1eeef482
0 00000118 1512c4d 154e63c 1a8eb44 1c4b22c 7eaafd6a 1aa8907 0 1 f4ae545230 92c2ce2bb0 e291864bd4 9a162c3d33 1 1 0000000000 0000000000 f4ae545230 92c2ce2bb0
0 00000119 1dd6234 15c61cd 067b95b 182ffe3 caf15cc5 1e43cdd 0 0 fdc2892a31 ce898b3461 14cc5cf63f 307de095ee 1 1 0000000000 0000000000 fdc2892a31 ce898b3461
0 0000011a 147e8f2 132c71d 05b3003 0b69df1 98429893 14fc196 1 0 9994fe0878 0a9af18f59 cd3730097e 30357db16b 0 1 0000000000 0000000000 9994fe0878 0a9af18f59
0 0000011b 05990d8 0e54bc9 0649183 0b42a34 b5fb80ba 0aade02 1 1 263e1365c3 32378db876 42e8759448 f31d5d17f4 1 0 0000000000 0000000000 0000000000 0000000000
0 0000011c 0108381 0f74b7d 13e24d6 12a2219 6da16571 197cebb 0 1 9f44f01a7e 3c9750cee3 2ee7a44a66 bca20681a9 1 1 0000000000 0000000000 9f44f01a7e 3c9750cee3
0 0000011d 182140e 17f713b 0207e84 056e063 64606186 0933e4c 1 1 f91dbe99f6 9f40f1e812 de7da3ef94 eb571bfa10 0 0 0000000000 0000000000 0000000000 0000000000
0 0000011e 1598675 15a5921 0a2e700 0eb1138 f0a59403 1459ce8 1 1 7ca2b0c653 93ba1f145f f89e4e0a6b 1518c4b04a 0 1 0000000000 0000000000 7ca2b0c653 93ba1f145f
0 0000011f 166df2d 06e509f 0ea4a94 0a95ab6 fc25a88b 17ea407 1 1 09562b24c7 90b53240e7 32eb6db74f 8ae1e6b986 0 1 0000000000 0000000000 09562b24c7 90b53240e7
0 00000120 1f29473 105179c 1e7192b 0c7b1f7 ce4d78fa 1b01f1a 1 1 1921305228 3a18655068 5c2cc5203b c8e7655634 0 1 0000000000 0000000000 1921305228 3a18655068
0 00000121 14358c6 0826841 0e75a2e 022f5f5 786ee352 1b44fb0 0 0 a510f45421 fa73dc6ee1 3ca4c20ae0 deaea496b4 1 1 0000000000 0000000000 a510f45421 fa73dc6ee1
0 00000122 1442926 0951aa8 190dca2 12617c0 5ba52bf9 0e0f14f 0 1 8f275a94e2 98284bd3aa 92b8ab799e cfd8c15374 1 2 0000000000 0000000000 8f275a94e2 98284bd3aa
0 00000123 0b611f8 119af63 1fae2b7 155ac4a 50f9074e 14d07cf 0 0 827373a1fd 23e7488f16 a7f1b438b2 6f561ad03e 0 1 0000000000 0000000000 827373a1fd 23e7488f16
0 00000124 1a1c658 1470cb9 10d2469 13b784a 0c8101ca 1641680 1 0 221eef9fc0 b5a068599d f90ca25f24 d79a846e10 0 1 0000000000 0000000000 221eef9fc0 b5a068599d
0 00000125 1d0668d 05e5e16 15c674f 1c51f28 5e7109ed 124ecf5 0 1 48537424eb 2e06f7bc02 bb16b5c3ed 5afb96832f 0 1 0000000000 0000000000 48537424eb 2e06f7bc02
0 00000126 15ff2d1 12b660a 0218efc 0bb17fc 9a370174 0e7fe33 0 0 e54843d455 682bc5cbb2 d251b88edf 22ac760366 0 2 0000000000 0000000000 e54843d455 682bc5cbb2
0 00000127 1f183d0 052963c 047630a 03fbe9d 94bff82f 0fcb68a 0 0 7efa33f1b8 99eac57542 0c2e1a5dc4 69163afd6d 1 2 0000000000 0000000000 7efa33f1b8 99eac57542
0 00000128 09ab15e 171c349 070ce5d 0522587 0b527b9a 011302b 0 0 0f385bbbdf 977a21cf9a e01f134cd8 f80ee5b30c 1 0 11fc4380d3 ae7b2438ca 1535458796 9b248ac774
0 00000129 0bd34d8 086ad79 1804a88 1a14cc1 7d3f0936 0066e7c 0 0 9f7c34bae3 a453676c4c 0ac4c5b585 79e2eebb2b 1 2 0000000000 0000000000 9f7c34bae3 a453676c4c
0 0000012a 1a3ead1 12da860 04d9379 0ce248d 159407d3 1a031c4 1 0 bf40d84689 ec9b241070 23cba2e874 3ee4fba871 1 1 0000000000 0000000000 bf40d84689 ec9b241070
0 0000012b 1ed720c 1ed696f 179d989 1a775ad e2024d48 0132793 0 1 0e3132114f e036d11fff ed1cd010c6 179b69c3e0 0 0 045dfa30d2 0000000000 10e6456308 0000000000
0 0000012c 0b71083 0cac593 17e6e59 19e132a c1012374 12d7545 1 1 b32f6fcc07 8edad3e7f6 20d95d4ab0 94fb87bea4 0 1 0000000000 0000000000 b32f6fcc07 8edad3e7f6
0 0000012d 15ff1e7 0703710 0d461b7 014e0b0 5e2e8670 1d53b5e 1 0 fe4fd6216c 67a025c1c9 0ecc9ee8b4 9d89cb3aa1 0 1 0000000000 0000000000 fe4fd6216c 67a025c1c9
0 0000012e 12ffd45 029708c 1adf05d 04e3fe4 fa55d179 1244be8 1 1 7a9a3e75a1 a4b0d328f5 b72ea7b7c6 ad63252aad 1 1 0000000000 0000000000 7a9a3e75a1 a4b0d328f5
0 0000012f 170cd3a 0bd5299 0f79486 1ae6046 a756c3b8 07fff9d 1 1 7e2d015942 f4ad152bd3 b3732f935b 819273105e 1 0 0000000000 0000000000 0000000000 0000000000
0 00000130 0677b1e 05684a2 0a55843 001981f 7edbfd1e 0016713 0 1 1747f6bb2e a6e7513671 64f7672676 4d61cfabf7 1 0 f5316cea05 0000000000 03a919d007 0000000000
0 00000131 0654db3 1aad86a 0c2e056 13085ea 3bbbd5a9 1345ddc 0 1 45ad0164ca fbca155546 88347fd506 b167203e82 1 1 0000000000 0000000000 45ad0164ca fbca155546
0 00000132 1d8e400 12daa1e 1fa406e 1c25d2c eb2c2ae1 049ee25 0 0 f114853882 96bb7a7a74 3eb2d567b4 81e6972fc7 0 0 e410baa6a8 a0c63ef64e e4d96b6838 b1542d7658
0 00000133 0965e7a 127a29b 0762ea0 050acac 6f2b6162 069ee9a 1 0 cd335279b0 545a04ccba 79b90c0276 ecbea4d9e6 1 0 0000000000 0000000000 0000000000 0000000000
0 00000134 1a89d8f 1c203e7 1b02698 10e5d84 1ae7944e 109d101 1 0 71cf15a5d7 e96c2302c9 67af9319ea eae6f4d090 0 1 0000000000 0000000000 71cf15a5d7 e96c2302c9
0 00000135 150c1c6 12cfb56 029adfa 0a7bdc9 c91e2061 1493a8b 0 1 80b5519153 c88d65e8f8 5ef3f68e8e e256ef2ac6 1 1 0000000000 0000000000 80b5519153 c88d65e8f8
0 00000136 05e8f06 1885a66 00c06dd 16140f2 87150c89 1786b8f 1 1 04ca4168ac f91df0a8f6 c27c8f88a0 aef6c67acb 0 1 0000000000 0000000000 04ca4168ac f91df0a8f6
0 00000137 0a9c1ba 0b28195 02c7b82 13b3b3e 99710248 122ce64 1 0 e76d1d20b2 970f565a4f d202fd43ba 064fa2943b 0 1 0000000000 0000000000 e76d1d20b2 970f565a4f
0 00000138 12a7672 16c223d 06f1678 071d4c5 b19fc291 17cf02e 1 0 69ad4eb27f 2b8cc73d1c 68c27168b9 3846f89063 0 1 0000000000 0000000000 69ad4eb27f 2b8cc73d1c
0 00000139 019ae9e 087a81d 1e44c1f 1c69fbf ed07cf53 082b860 0 1 b05ca596df b776d107f1 c1f35f90f1 5394a1e797 0 0 b5b434bdd1 0000000000 bc470cd4f2 0000000000
0 0000013a 0299f2f 06772f6 0793ca6 0e9e79c d28e2897 0fa0df6 0 0 46cb16d6ad 70917f0118 9e636a6f77 50b8309ad0 0 0 5ca09f20d5 6c73a49777 5b0d7e58d6 61a1d69a75
0 0000013b 04aa653 07e1763 18438e9 063ca2c 6e8a0863 1b98e13 0 1 a518bd8014 ff81ff8e22 0d6d3c9433 097d41477e 1 1 0000000000 0000000000 a518bd8014 ff81ff8e22
0 0000013c 17e5ebb 12fdcd1 10d9d74 07568c0 d2314ee0 1271f47 0 1 376bab946f 4574be3794 2d024086c1 1a738cf9a9 1 1 0000000000 0000000000 376bab946f 4574be3794
0 0000013d 0100e8c 1d84435 1b46506 1536fac 48f1370c 15aa024 1 1 5cd485a939 30083f2e1f 0fef2e43c9 4f9d08dc12 1 1 0000000000 0000000000 5cd485a939 30083f2e1f
0 0000013e 0c7c33b 0cb52a7 121308e 0b4048e fef866bd 1c52846 0 0 d4756f8932 532a3fdada 4e2f156ea7 df81264f09 1 1 0000000000 0000000000 d4756f8932 532a3fdada
0 0000013f 16aa206 0313831 1e78d47 0fcca0f a9ccb50e 0423c04 0 1 bcd267f183 9f608cb4db b07aa8a3ee f4680b620e 1 0 d424df8c5a 0000000000 cde1ee95ca 0000000000
0 00000140 0b69a33 1734420 1e272e0 1a5f715 c96a5d75 0b2a349 0 1 674cb9a48a 3a6cd17515 819931d525 1659d2da80 0 0 3e075695ae 0000000000 7e9dae89ef 0000000000
0 00000141 1161eb7 0088952 04959a2 1550956 1893c68c 1750c09 0 0 6f193c61bb 107e694d36 4a69e656cf 836f21f796 1 1 0000000000 0000000000 6f193c61bb 107e694d36
0 00000142 16a1c7b 06e4579 0d79b74 13a2ad9 6baaf13a 142487e 1 0 6f1986e436 33541ebdc2 f06a36e692 014b1a2938 0 1 0000000000 0000000000 6f1986e436 33541ebdc2
0 00000143 01888be 11e8a7c 0ce7e41 1534135 64c9bb41 1d388ac 1 1 f6e300192f babac9969a 0b610b7ba9 23d4dd8cc0 0 1 0000000000 0000000000 f6e300192f babac9969a
0 00000144 0aea112 074b9b0 1d83f3e 16d74a7 69704184 068cefe 1 1 e4debe2dc3 2187e0399f c5dec0508e 39e32f62d8 0 0 0000000000 0000000000 0000000000 0000000000
0 00000145 1252342 1412801 1ffa342 1e30e94 ee745da2 1a7ae83 0 0 2e41dddc3a 26d383a0fe 0ef6e59686 6396462963 1 1 0000000000 0000000000 2e41dddc3a 26d383a0fe
0 00000146 0c8b350 07e0b67 18de3c8 013c41f 792a831b 1337b09 1 0 5636d21f97 3818a912d0 96277200b5 47c04be58b 0 1 0000000000 0000000000 5636d21f97 3818a912d0
0 00000147 1951c25 0de6eb0 06775d3 06e15df 92b8f233 1ffbab6 0 0 f426160885 540f79b643 dae70f72ae d6b777a395 1 1 0000000000 0000000000 f426160885 540f79b643
0 00000148 102223d 1aa866f 0f19b3e 103d826 f6208a36 18fa7ab 0 0 fa490cca01 2f0a3ed2d3 80b438e3d0 9dc7b34a0e 1 1 0000000000 0000000000 fa490cca01 2f0a3ed2d3
0 00000149 1eccbf3 141806e 1e1d860 0ae5463 840f409f 1f5aada 0 0 37659bc382 c7a6432b5f 6608668b53 c4caa767f2 1 1 0000000000 0000000000 37659bc382 c7a6432b5f
0 0000014a 0ab17dd 0426899 0ddc362 1413d57 a88ccc63 1149b67 1 1 e95786b026 4dda6a2792 1124199894 c6534f5e7a 0 1 0000000000 0000000000 e95786b026 4dda6a2792
0 0000014b 1659477 0e64500 09103dc 11fa60d 9cb69caf 10e425c 1 1 52f99f019d 5a7d1a48a0 f55cbc5d90 43b07a02e9 0 1 0000000000 0000000000 52f99f019d 5a7d1a48a0
0 0000014c 0f39014 0cf6430 1bf92b8 09561c6 9af34edf 11f5500 1 1 7ac443a9e7 d9117828d9 da7282cb26 5ecaba63e7 0 1 0000000000 0000000000 7ac443a9e7 d9117828d9
0 0000014d 0fce536 073a04a 001254c 0dbd70a e9ce0381 17fb4a4 0 1 d45cbcb520 b3b86ccdaf ce6140d404 f9ee23a99d 0 1 0000000000 0000000000 d45cbcb520 b3b86ccdaf
0 0000014e 05fd276 1e8c8cc 0167d14 01fde09 46d56f51 1c064b9 0 0 d9bc1287ff c9e652e0c1 9f55855887 b7239c9cfc 1 1 0000000000 0000000000 d9bc1287ff c9e652e0c1
0 0000014f 138ea38 1a2c645 0b012dc 07bd901 14b417a4 080b261 1 0 9a3abf7a2e 5a64facc23 09a710f980 d37e26de2c 0 0 0000000000 0000000000 0000000000 0000000000
0 00000150 0049832 01966e8 04e407f 092ad04 c939b986 15767b2 1 1 530f8ed223 fe7d09c10f 44dc064289 d58a063895 1 1 0000000000 0000000000 530f8ed223 fe7d09c10f
0 00000151 0d0f314 1659442 0e2ed22 1090fc4 1fd8a390 0f2cdf1 0 0 13fb5fa059 5ccdb4f228 658c9234de d6b4cc35f5 0 0 265ec26149 7235f9f108 ffd6aa224f 6434ae3994
0 00000152 1432de8 0cf9fdf 12bdfb2 0c083fb 0e9c6b84 18c536a 1 0 6d05274e13 c19b38c415 49e385e0c7 a66de42282 1 1 0000000000 0000000000 6d05274e13 c19b38c415
0 00000153 0c8ca54 1302553 003e0e3 088fd49 dd3e4a91 193c71f 1 1 2fecb6eeee ae2dbf7536 f89ccf32b5 8e02dec5cc 1 1 0000000000 0000000000 2fecb6eeee ae2dbf7536
0 00000154 08595e8 13ff74c 19b3b57 1581b60 5d9087d3 05e4d62 1 1 172c54c863 b22c7e0ab5 16a4702421 cc8fd8f7e8 0 0 0000000000 0000000000 0000000000 0000000000
0 00000155 168527c 1b7580a 0b6c0c7 0878005 d8b86a46 15135b3 0 1 ded369cbe6 d75c8576c4 687d43a4af c3d1ba0dcd 1 1 0000000000 0000000000 ded369cbe6 d75c8576c4
0 00000156 1739f39 059343a 15ce45f 1dfa9ae 1c7cdabc 16a0578 0 0 bfce55f67c d511b31a6b 2f6388d1de 62d8426f01 1 1 0000000000 0000000000 bfce55f67c d511b31a6b
0 00000157 1709732 041259e 15ec955 0667e66 94290cc7 03a3f30 0 1 586bf4404c d2e39f2433 7118126cd1 3bfc3f775b 1 0 6fba10731b 0000000000 41a3581e56 0000000000
0 00000158 13b361f 01ca722 1efee84 051a6ad 9148cf70 1825160 1 1 f678127eea c0af1af7ef eb4a2fe645 434146c89f 1 1 0000000000 0000000000 f678127eea c0af1af7ef
0 00000159 1953ec8 0b91f54 00eaee4 0355e61 b6677bb2 188bbdf 0 1 722edd2243 4d6cde5722 28f86cc234 432f9278cf 0 1 0000000000 0000000000 722edd2243 4d6cde5722
0 0000015a 0afd633 12880ff 052b968 18bc7e9 beaf80c1 13a00e9 0 0 bad65f5c77 6a3c95e869 145742cc48 618062abb9 1 1 0000000000 0000000000 bad65f5c77 6a3c95e869
0 0000015b 16451a9 179d0f2 1fbff06 1e653fa 672fcc4a 0d24b0f 0 1 732af04075 df60c298ef d0e42ee3c0 526fe3a769 1 2 0000000000 0000000000 732af04075 df60c298ef
0 0000015c 11bf938 18edeb8 0f42eb2 09fc52d 9c685cea 153a978 0 0 0c7708f912 54637398dd e6fbd4d71b cc35156416 0 1 0000000000 0000000000 0c7708f912 54637398dd
0 0000015d 171baf1 0acb297 17f2c41 08ddc6b b4fb1e42 1b4e83d 0 0 b588e3f2ce 5f8d7686b7 18c3bc2ac7 06117a7ec3 0 1 0000000000 0000000000 b588e3f2ce 5f8d7686b7
0 0000015e 117b312 10b6677 1d7b440 060a63d c86b7a85 120bb67 0 0 c6d6039671 4d72de502d 51cc686917 e85518e02a 1 1 0000000000 0000000000 c6d6039671 4d72de502d
0 0000015f 145a8a1 1bd300c 0f642d6 0894123 d0e1c723 1c3f667 1 0 3ae4ec5081 4ed1a5246b 5792f144f0 9dc71189cb 1 1 0000000000 0000000000 3ae4ec5081 4ed1a5246b
0 00000160 01374f8 0beb1f8 10524ee 12b8e4a 6dc22ddf 047300c 1 0 9969d7cf3e 8f392e8a72 3794150004 4d8fde9b60 0 0 0000000000 0000000000 0000000000 0000000000
0 00000161 128da9f 162b74f 0a9101c 0874790 efbabc87 0b65bbd 0 0 de35424cf4 1d7f25cd2d c57cacec72 d0cd4c4b66 1 0 ef774e132d 3b5c9b0e7b ed77b2eaf9 29a5103a51
0 00000162 027fc00 141e3b9 08f3fb0 0596ead 081874dd 1a6b7b1 1 1 a22425dbd3 2731b2af54 1b45e9a435 8ab5f62ad9 0 1 0000000000 0000000000 a22425dbd3 2731b2af54
0 00000163 179b268 1fef899 1e0ed58 1831034 5fed77ab 03cf9e7 1 1 94fdbe770e 36cdab3d83 6f37bfbd99 6d4581d2a1 1 0 0000000000 0000000000 0000000000 0000000000
0 00000164 0d7011c 05691b1 1221c50 1540104 f7cec759 01c86b9 1 1 b323469210 6b5fdb69ae e2adf0573c 391bf23624 1 0 0000000000 0000000000 0000000000 0000000000
0 00000165 14671a6 0302118 12bccb6 1cd6d49 c4cd71bc 06aa03a 1 0 3dada7074b 9727807783 beb064fec3 035a9d5918 0 0 0000000000 0000000000 0000000000 0000000000
0 00000166 1ce3d85 192e7d8 1091f94 06c2a04 88827818 164890b 0 0 6d10aecbbd fb895c74ae 48223f85cc cc1f0410e1 1 1 0000000000 0000000000 6d10aecbbd fb895c74ae
0 00000167 0ae754a 0d4e514 0e887b2 118cdf0 34859178 0d59b5d 1 0 33e3637116 00ed8979b8 83e7b849c6 b0a137e14d 1 0 0000000000 0000000000 0000000000 0000000000
0 00000168 1e62ad3 000365e 187e198 18e48af ebbd15b4 1fd425b 1 0 b7b311c579 97130ff58b b6e2f99c94 0f64d13011 0 1 0000000000 0000000000 b7b311c579 97130ff58b
0 00000169 149047e 023d5b5 000be2f 0c4578e 2b99d41e 1372eae 1 0 cfb63b3480 c7e0e24bcf c761a0cb2a 88a1a3b512 0 1 0000000000 0000000000 cfb63b3480 c7e0e24bcf
0 0000016a 1bd9b59 12b1b1d 09ef00d 066d47f 27cd21bb 1ec980d 0 0 f9c32d9ad1 3bf35ba2b8 d96b35bc9c 382fad299c 0 1 0000000000 0000000000 f9c32d9ad1 3bf35ba2b8
0 0000016b 0195e05 1a02517 10a4f91 0fa3694 1fc3e33e 0037f46 1 0 9c0b198c6c 189381944e 3ddaeac158 411396f563 0 0 0000000000 0000000000 0000000000 0000000000
0 0000016c 1480cc6 198f52c 0cb7c93 1b43729 62c247a9 111e9c4 1 1 14666e0325 f924373f0b a25cc467cd 7950baa2e1 0 1 0000000000 0000000000 14666e0325 f924373f0b
0 0000016d 1bdbe85 1f6e954 1d9375a 1ea1bec 98b63cec 020f691 0 0 1dd4ca268a 3020a4ec56 5dab45e99a c58a892433 0 0 1c6d77c62c 38932707e8 0b5a0b40d0 3bb3653247
0 0000016e 124fb91 07eef7f 0372bf7 1e43e2b 7ac4625b 0371c27 0 1 2840c533c6 ec9c04b4c5 eabf87f611 42253a6c2c 1 0 048e710297 0000000000 2f0ab12d94 0000000000
0 0000016f 0e637a0 110e67a 1285ca3 1e48c39 cfde4799 0933309 1 0 5d27082e15 f283207e78 6f0b03d435 4393411e6f 1 0 0000000000 0000000000 0000000000 0000000000
0 00000170 0dfc2b8 0311fce 1d6f20a 05e65e1 3e643036 0b057ac 1 0 eaa4a4aaeb bcf63e7556 5d5b5194a5 81f7f76506 0 0 0000000000 0000000000 0000000000 0000000000
0 00000171 0063c0d 0e1092e 0c52662 02ad3b4 249e96d3 0c05c39 1 1 e7b081a0ac 8dc4a236ef d890f593eb fca2e30347 1 0 0000000000 0000000000 0000000000 0000000000
0 00000172 17ecdb5 008d786 13de599 0c85c0d d443dac5 1635553 1 1 be185c03a7 0b10cec887 d2e2c868d3 e3bcddd60f 1 1 0000000000 0000000000 be185c03a7 0b10cec887
0 00000173 0bed089 0b6654b 0c580bf 1d8b1d0 977c72fc 127f8ad 1 1 fb87e57026 289ec33386 865b715eca be108c95c7 1 1 0000000000 0000000000 fb87e57026 289ec33386
0 00000174 1d4e044 0e8f917 12f4c06 0ee59e1 e78e206e 1e79483 0 0 7786ae025d 2c720412f4 f9c305a420 6941a9d5cb 1 1 0000000000 0000000000 7786ae025d 2c720412f4
0 00000175 0a958db 0ac7381 1a9d046 17d06f9 3e306d46 1c7db19 1 1 69466024ff 8b55336823 cad6ef1fb2 8bb5170e6b 0 1 0000000000 0000000000 69466024ff 8b55336823
0 00000176 12b48d0 05b2a73 156c78f 153f039 abc72b25 1b03b65 0 1 3aa1b2d015 7c10be7194 33a3cd521a 9e80ca53ee 1 1 0000000000 0000000000 3aa1b2d015 7c10be7194
0 00000177 096fa91 1368f18 0237a73 1e399b9 bab42b20 106f66c 0 0 d60ce9e64b 0ced3444b7 f8f472740f 419a26474c 1 1 0000000000 0000000000 d60ce9e64b 0ced3444b7
0 00000178 0c16ab9 0d50edc 097882a 039a9cc 16e2116b 1357de2 1 0 8116df0be6 36ccb7f626 3d57e62f82 22fe0afc68 1 1 0000000000 0000000000 8116df0be6 36ccb7f626
0 00000179 1fc7ab6 1fa6b6e 10423f1 1920398 b6226d86 1c8f40d 1 1 2be3fd5848 a1098f3007 5f75213d42 3aea232e3a 1 1 0000000000 0000000000 2be3fd5848 a1098f3007
0 0000017a 0c13cbe 1cf52e6 10ca66d 1a8ccae 5e4465b0 1b8e635 1 0 1afa6061e2 340f13d2cd 3e0d7b53f4 e529b0e558 0 1 0000000000 0000000000 1afa6061e2 340f13d2cd
0 0000017b 06a4c2a 1b07019 18b0f16 1e7df82 1e3e0797 16f82dd 0 0 c3e3e12640 e5f3d0a59e 91aaddc838 a40bb307b1 1 1 0000000000 0000000000 c3e3e12640 e5f3d0a59e
0 0000017c 0ac32c5 1dddfe4 0f52870 138bfda 6838c3c0 1b68363 1 1 3eb52f5a3e 882991b1ae 9ed3a60b54 59b9371b6b 1 1 0000000000 0000000000 3eb52f5a3e 882991b1ae
0 0000017d 0daef07 0bcbe21 0ec416b 08eb81b b0c3a352 167c399 0 0 83992b2887 79572d5d5d 9664f21bad b94c719b5a 1 1 0000000000 0000000000 83992b2887 79572d5d5d
0 0000017e 1810b25 12dde1d 1562ac2 14d3659 9b284d42 192672d 0 1 baaacbb464 7f243942e1 265652454d f561516c72 0 1 0000000000 0000000000 baaacbb464 7f243942e1
0 0000017f 12e910e 03c49ec 1399c43 02b239d a4a1af20 1cacfc3 1 1 83480d70b0 48dc237196 e903f30e2e d4b7a10ceb 1 1 0000000000 0000000000 83480d70b0 48dc237196
0 00000180 090a9c8 1c83f02 0f42297 1e7fd66 10ae3693 045fe90 0 1 72f9146db0 023c1038c8 4857041fcd 6fb7ab7213 1 0 7cffc450bf 0000000000 656d0674e5 0000000000
0 00000181 06a2de2 149d0a4 167d4f9 1589057 f54ff03e 0d4fed6 0 0 8d3f6b6cb9 3b05a74ddc 1d7c989b9e 9ba9f7107a 1 2 0000000000 0000000000 8d3f6b6cb9 3b05a74ddc
0 00000182 16aa38f 05d06b5 1a8c2a7 0cd2769 8b7b3744 0b9cd89 1 1 196daf357d 946ef78d7d e815c87643 bb033311ef 0 0 0000000000 0000000000 0000000000 0000000000
0 00000183 002a569 12625f1 1d640e6 1d1612b e5a663a0 018667a 1 1 0439f97091 4000008988 8b2b5ecd51 67fbd488f8 0 0 0000000000 0000000000 0000000000 0000000000
0 00000184 0fc623f 086d9b7 1ed4e29 161e27a 040af501 0700694 0 1 e0a529ec0f 3ab0656d42 663fb2bbe3 73fe9a3759 1 0 cc43c3d06b 0000000000 c9af9187fd 0000000000
0 00000185 1b55e6d 03e08ca 0598199 0482ec6 82b2ef05 1b9ae21 0 0 35435334b6 5680eaa0b8 7b7a7d88cb 5daefc4099 0 1 0000000000 0000000000 35435334b6 5680eaa0b8
0 00000186 0a86e27 1ea9c07 03e4993 1c8fd0c aceb09b9 1272ea3 1 0 73c8abe74e b809201b7f 4ab86639bf 45cc854a8c 0 1 0000000000 0000000000 73c8abe74e b809201b7f
0 00000187 1a2d45b 03906bf 17219b9 16eda7d 5f3da48d 0d4fa73 0 1 47e21bb59c 57646d711e d2be5973c4 15b625b286 1 0 319b4e285c 0000000000 507bc01a92 0000000000
0 00000188 0fbafd3 13af52e 12cf84e 0edb297 ccbeed91 032738a 1 1 c22fc251d2 a89d6802f8 afbcd3325e 8b972f1c31 1 0 0000000000 0000000000 0000000000 0000000000
0 00000189 16148c9 0f408f9 1f8ae1c 0e82cb8 48ea1a86 141b0a5 1 1 d4f2c889cc ec69cfd4af 1432783828 494ef9c144 1 1 0000000000 0000000000 d4f2c889cc ec69cfd4af
0 0000018a 103200b 0167d50 05fd3fd 0309794 3e9b984a 14baee8 0 0 89e2fe90ea 9ad2a386fa 704d685bad f162859852 1 1 0000000000 0000000000 89e2fe90ea 9ad2a386fa
0 0000018b 1987d08 16daae5 1a0e6a7 04374e5 134dc3b7 02d2744 1 0 c0f1895e72 4b0a047dcd e6f2266a15 639ab9d2c0 0 0 0000000000 0000000000 0000000000 0000000000
0 0000018c 060a028 138e342 1286d75 174dd3e dc650438 016ca07 0 1 607542b81c 6533e6ad50 23dd155bc5 35086acaee 0 0 326f6338a8 0000000000 5665227a5c 0000000000
0 0000018d 1d1b1eb 06b521c 17b387d 109cc8e 75bc211c 066fd7c 1 1 1cdfc0e520 576f22072b e30b9d0869 af50a66dee 0 0 0000000000 0000000000 0000000000 0000000000
0 0000018e 1d94994 01e255d 0a5d06d 1fb291b bcd63025 0748cba 1 0 353137d8af 9de17a23ad f9a030253d c832e9ab9e 1 0 0000000000 0000000000 0000000000 0000000000
