# id numerator denominator quotient remainder div_by_zero
00000000 000000000000000000 00000000000 000000000000000000 00000000000 1
00000268 4738cf785bc09d8f28 09dc401b620 00000000007391a69e 01b23566768 0
00000269 e9fb3699d8456998aa 137f34f679c 0000000000c003e1d6 096e024e042 0
0000026a b1e70e514a75dd383f 09ecdb27f73 00000000011ec9ea63 053360bd0c6 0
0000026b 0db58e09b63e85f21c 0e66040770d 00000000000f3be971 095e2b7905f 0
0000026c d2a93334ecc0aab5af 05f1633dc42 00000000023728736e 02752206b53 0
0000026d de8717401d477ca1ff 11600730a21 0000000000ccea9292 015dbf0092d 0
0000026e 1d81893586b8367f96 193bd093c46 000000000012b58005 15adf675238 0
0000026f 0fca5d535c0c0834cb 06f8f4dbfc8 0000000000243c2690 024d2f4a44b 0
00000270 4010e0c707f099c062 16cdcafe50b 00000000002cf36e33 13017b36531 0
00000271 d8ffc7a06a2c2ab5b6 00f69e1446b 000000000e1413bdcc 00c0d343172 0
00000272 2a17878981caeee2ff 09674ff5dde 0000000000479e6023 06b87cdcda5 0
00000273 586fdb1a5391bed12d 1d0befb8aae 000000000030b6e771 00512df985f 0
00000274 4786da93fdbb6c6cb3 0ec0214a550 00000000004d95efe4 01d53238173 0
00000275 290297de275bd1500b 040b66c06de 0000000000a23bf326 025ac199117 0
00000276 2a78b566bf5d21b52b 000ce5284f3 0000000034b29b1eff 000b839cd1e 0
00000277 cc020da5e4b2ae8755 06f7b739aed 0000000001d478414e 02ad807261f 0
00000278 3c4c41c53cc3dfc483 171b4a1cf8e 000000000029c0b9d6 10d6d1ea5cf 0
00000279 cd20e08a8104597ef2 0d654e1efc5 0000000000f501f606 09071e19254 0
0000027a 06f02cd20aa19ff3e0 02ebef67c15 000000000025ff1050 00aeaecdd50 0
0000027b 35bdf8d10bfad0d170 1525483d2f6 000000000028aa123b 0a0b43de6be 0
0000027c 15216465bdff5af650 1dd9c1e1e78 00000000000b53726d 1ca140e8d38 0
0000027d fbd030afbc22ddfc77 14138801d92 0000000000c8af5ed1 00fb09c3c45 0
0000027e ff416fef58c7677e7a 0adc66ee3c4 00000000017808d276 0795b53ba22 0
0000027f aa0b5c9a2eec3cb109 171e9d3ce82 000000000075ae0c5e 00d5c6cc54d 0
00000280 8a8d6ab59fea2f25a6 1e55b0ea1fb 0000000000491447f4 16ed6b4256a 0
00000281 c9e752c4bd8e25a92a 06d0efe4ff8 0000000001d9f0e34b 052783b5382 0
00000282 492810a08996c62ca0 16e6fef41a4 0000000000331bc7ea 044b1c1b0b8 0
00000283 566c763004ef44d85a 1528c900928 00000000004159cfc1 0ba285e9932 0
00000284 6f99287c964e709d7f 07cd60e19bb 0000000000e4da6e03 03947f9f64e 0
00000285 71631a6995d9cbeb1b 0db73aeaaae 000000000084455b30 03b597a107b 0
00000286 52eab844c7db639b85 130d5ecb527 000000000045a221ab 0f74d3e9378 0
00000287 37982c73e962e31fa1 0f583097f12 000000000039f82a1f 030da73c873 0
00000288 cb24ed1776c61e9c06 1e666c38bc9 00000000006aeaef0c 01a65b9679a 0
00000289 cb0c4e9cb4e3296d84 08cd21e1d01 0000000001711fb55c 01621b64c28 0
0000028a 1315e12c29a6d8b5d3 0f375349e21 00000000001411959b 0b0fbc2c2d8 0
0000028b f2b099647f6aadeb1d 09849f6e503 000000000197f71f1b 02bfd0366cc 0
0000028c 0e5d11ac25023a7933 1e30e854069 0000000000079cb1a1 1589fe85e2a 0
0000028d 48e9aa8924d407d937 176b0e3f6e7 000000000031d0efef 0b60902ae8e 0
0000028e 8319fbfb8bcb9e60f5 063a93f3c94 000000000150c2d480 020a5ad86f5 0
0000028f 8fbd157668c3b8ccb1 0f306d3f880 0000000000976965ca 06f52ec37b1 0
00000290 cf94caf5f28bce5cc2 08826800614 0000000001864f3c40 01e923427c2 0
00000291 cf36312b83753c28ff 085beec5e83 00000000018c9e988d 067fc1452d8 0
00000292 117d7957fcbce94a86 06219145874 00000000002da493f7 05acd2d569a 0
00000293 c3c8dadb3128244225 0555e4f35db 00000000024b1ccea8 02079deb06d 0
00000294 27a2f584c9ffb0619b 015d7576ffb 0000000001d0944cb3 012cb32911a 0
00000295 d276bcd788f2f53f30 0061ef1416d 000000002262773b1e 00494f0756a 0
00000296 b0af66f97ffda4df2e 1d2afec5c80 000000000060eb902f 033d3b7e3ae 0
00000297 96787630c15953bb52 1831296dc84 000000000063847493 10090b74b86 0
00000298 870ef50698e7a9ef67 07948a1869e 00000000011d13345e 07489486963 0
00000299 3ef117c22b384daa19 05613c5a600 0000000000bb3184a3 013f1dcf819 0
0000029a d42277b7cf600818ec 0e00d88df42 0000000000f261e39b 03dd42f65f6 0
0000029b f0d9713e6b9103a33b 1a8e983d113 0000000000911b3800 103eb467b3b 0
0000029c dd6e0b91507fb2cd8f 1cbb4dc79c8 00000000007b4f288d 14ec2847a67 0
0000029d 05942c56d4107b4aef 0e60fd38d0d 000000000006353113 09ee41755f8 0
0000029e 77218118fd2f0d4054 1b47548b31e 000000000045dffec1 0f7846472b6 0
0000029f 158353cc6c7976e8a3 193075d4bd7 00000000000daa338f 0057e77b68a 0
000002a0 c466adc827d398b522 152f43565d6 00000000009455b827 063b6366188 0
000002a1 339bca97e17ab1ff5f 17c5bb8646f 000000000022bc30f6 06e4528acb5 0
000002a2 f5fc2ad2cc75610baf 04ed2f54de7 00000000031ee53231 03d69930478 0
000002a3 9eec4db5d88559f82d 1c32bb51cc3 00000000005a2cca4c 02d235f9049 0
000002a4 aa681229f679e9f15b 10a66817121 0000000000a3c0f6d6 0a78b3fa9c5 0
000002a5 26f05d845fdc35a7ab 078e21c7a9d 0000000000527676f5 00f8811f16a 0
000002a6 e8de51ea8d60b27976 093f876ce8f 000000000192e12cf0 057ec213f66 0
000002a7 bad041fb7ccdec676a 1b06255c53e 00000000006e9b1fba 0bde82e965e 0
000002a8 24f109ab7eb7f30801 03341d4e651 0000000000b8807687 0217e043d4a 0
000002a9 912ad1fa750ff2f8cf 135c64fd95c 000000000077f79f19 0f49e629ad3 0
000002aa 5a06a29152d2aadfe9 17027b24985 00000000003e99b063 04cbfb0017a 0
000002ab 52337582c83dc3f626 17cf6de5790 0000000000373cc2cb 0af875966f6 0
000002ac af0cb8880ca47c3ce9 14e0652c323 00000000008628ef4a 084bcea27cb 0
000002ad ce2ff08960a8ceaed2 1850270a4a7 000000000087b0232d 16490aee877 0
000002ae 055f5c06cd0b264715 10d1f1d5fee 0000000000051c4d19 013076552d7 0
000002af b05bbbc872d1cdb26f 147ddf97586 000000000089b38a42 0f13b7129e3 0
000002b0 dbfecd59faf5a86182 06f5b500b59 0000000001f9c05be1 03b2c85c549 0
000002b1 f783bdee0c35f4b8c4 062eeccbfc5 00000000028078f38b 041ce6899cd 0
000002b2 aa988d94cddf999570 0b0c9876aad 0000000000f708d8ab 084bfbb5be1 0
000002b3 d7093deb2cbbec596f 0c7fdfff2f1 00000000011341c84d 09fcdf2fef2 0
000002b4 80f2036b83923d7db7 1d466b70366 000000000046794ac8 073ed115a07 0
000002b5 5607173e59ad24101d 066b3f72688 0000000000d66f4c4c 00f7b5c3fbd 0
000002b6 42cd5872d3a816fc91 17f5f90a7db 00000000002c9b88b4 110579b9e95 0
000002b7 d78b93b3b97e000d91 082c4b66b77 0000000001a5f6d0d7 00c1a211ca0 0
000002b8 ba2478a2a7bc452a93 156e381c96e 00000000008af93cc3 053cd34f3c9 0
000002b9 8bc973c3eafcd82fd0 04b5b5ca088 0000000001dae132d4 0065540af30 0
000002ba 55dcdf492610562743 04296048b82 00000000014a1ccbd6 03237b17297 0
000002bb 3d2a966c8896f8b587 1303047e06a 0000000000337a00ec 0260431d3cf 0
000002bc 8958bc7b3ba2989b5a 16b6c8c7899 000000000060bf9f11 0a6d4369231 0
000002bd d705c8a35b25f57bd7 1dd07590b1c 000000000073649d1d 109ca1f0dab 0
000002be b353fe20b3705644d8 038cd5b40d1 00000000032835584f 01c9fa06c59 0
000002bf 56ac7597a1898365d5 040230e4f91 000000000159f45763 00bdebc59c2 0
000002c0 f1b21f8bd7b550e355 13e8d11fedb 0000000000c23c72cb 112233a45ac 0
000002c1 7fece2aa2605aed00c 145326b397b 000000000064b46c1b 0bc01a3dc13 0
000002c2 4e379007c2e162399e 1f2adf5e6f5 0000000000282735f4 1e4b2de5f1a 0
000002c3 7f381a5b900b8fee1b 07bab344797 000000000107597642 00aca96df2d 0
000002c4 efbd33bd507a5eacaf 1932f9d42a7 000000000098387756 0c2a506a795 0
000002c5 bc220fdd063491ee3c 0b998af9ca4 0000000001037fb54f 0334b44a3a0 0
000002c6 e97a61106bf05a8b69 0bcec55482b 00000000013c5fbdd5 0057b28c0a2 0
000002c7 1c53e0f8807b82cbe9 10894dcbf3d 00000000001b68ab77 03ab560278e 0
000002c8 c695a2277ab2d1ae3a 0f9777c3671 0000000000cbc903f1 08868861ad9 0
000002c9 079cb8970f12400b92 1c83b44e105 0000000000044576b2 16f624a4818 0
000002ca a4ccd4eb3f0a02b7bf 06d16d1fe08 000000000182bcbaa2 06368ae26af 0
000002cb d161cd960886b36011 0580a1be419 000000000260d693fd 02c7842985c 0
000002cc 35729f58d7f887c92c 0dc4edc9d69 00000000003e1b5585 0cfb793249f 0
000002cd 890dfd349a7d21346e 1a1e9b87986 000000000053f48b70 0a2ccb847ce 0
000002ce 41e9adc8526758d88e 1968d7ed9f4 0000000000298118a9 0d73238167a 0
000002cf 38e03214222cc2a5d7 1899e4ecc30 000000000024fd9a7e 0944fb54637 0
000002d0 9a050530d7eb967d9e 0a2c86cdceb 0000000000f237eaac 00c240641ba 0
000002d1 6701db26bf229c227d 0792dc88318 0000000000d99c6e75 061d303e885 0
000002d2 2718783127918d6f71 05b4d323932 00000000006d9eb3e8 015e72fa421 0
000002d3 8b1f6a60f717bf9393 0ab5fc183f7 0000000000cfd29be2 03f6a648685 0
000002d4 5aa806450668b47734 0a76e4d3321 00000000008a9cd224 0649fcc3490 0
000002d5 c71c1f4cb93244e82e 0045f501d0a 000000002d89ec1aa9 0010436b894 0
000002d6 d6f7d69b45fddd76b0 1262a1113e2 0000000000bb141c95 09a00182c26 0
000002d7 c71bdb5cee2d0602e1 05055da891a 00000000027a7d0717 01e26f1fb8b 0
000002d8 bdd9b09b83f8b2dc2a 16f8f2d2f13 0000000000843a6914 090ca8e63ae 0
000002d9 faadb18793672c5a8b 19c12b73e5e 00000000009bbbd784 0c462a54013 0
000002da 1454d030c000ba67c7 02b94285b91 0000000000776f479c 00a6bde646b 0
000002db 2c3976491648853cfa 11d64134509 000000000027ab861b 03728573f07 0
000002dc 6dd344e67d6d717bec 019b82bf4d8 000000000445273d68 0179d568c2c 0
000002dd 2f50cc9a6391d25c47 15f6c6d0849 00000000002277c24c 01c353d949b 0
000002de 20a0e8b5e20992cfa2 1a6fc8bb868 000000000013bf5985 165f447d99a 0
000002df 000e84847c2933e6e7 0954a0c3e1c 00000000000018e50d 084a065b37b 0
000002e0 24723a948829e36dda 07fe834f2a6 000000000048f2045d 023e9f0af8c 0
000002e1 512057f87e0701b754 1839c3cd0a3 0000000000359499ec 06f4903f610 0
000002e2 69038af315dd1cd881 1665662dd40 00000000004b05e1f7 0ab8d041fc1 0
000002e3 540a427b5756f62298 1cd6cb94a86 00000000002ea02f49 19aa9b14862 0
000002e4 f65082ba64d9ba17f0 0efc2a61fb3 000000000106ff8212 0c608a5f75a 0
000002e5 2bc52c7eb089812d47 0ad974de3db 0000000000408c9cbb 02030fe484e 0
000002e6 5d8591063019b1acc8 092bb0ac899 0000000000a32ab2c8 00225b09340 0
000002e7 4591a3a26caf20c3e8 1bc961d3d41 0000000000280f13bb 13e1d6a326d 0
000002e8 4dc5b7f3ad30b4c1a6 079f8425bbf 0000000000a33c2090 01122254636 0
000002e9 8239a9e113bc410f46 0a45abdfee2 0000000000cad70c12 0950f248b62 0
000002ea f71f8d569acb970325 0afb927e06d 00000000016804a0ca 000fc27cd23 0
000002eb c4501cfd8b12343933 1bde0da47de 000000000070b66e07 01be986de21 0
000002ec 1fb2364aabeb0a6d60 17f3f9d8930 0000000000152c14ff 09eba270690 0
000002ed 969d874ae0e05cb1d5 0df7895cb2b 0000000000ac8a0d57 08ee0f57738 0
000002ee 21d41cc5cef2ccc208 008feb302d9 0000000003c2c73b95 004ca4516bb 0
000002ef 29bb9ddc2c31fcbc67 04f4eb733aa 000000000086b619d5 03618a725f5 0
000002f0 3fa0325a371d509380 05a5323ad23 0000000000b45449a7 024492fa6ab 0
000002f1 35cf9392a7401c28f6 050f731c426 0000000000aa241ede 0383c9f9c02 0
000002f2 875e2d6d9d645a2338 111b078c523 00000000007e9e6068 0af83c2ed00 0
000002f3 450b79b462ace05ca0 1e690e102b4 00000000002453b590 0ece7099360 0
000002f4 08b30fc2a609e9f20a 1828925fc42 000000000005c2f7c1 03289df1648 0
000002f5 ffaee21b5490534c4a 0da5e320625 00000000012bbeeee2 0ad1ffd79a0 0
000002f6 0d84bc6d788b103f8d 14a563bdce5 00000000000a79f45e 10f784ddf77 0
000002f7 208f9929b641fb269b 00aba28252b 0000000003090deb5e 009a6f007d1 0
000002f8 0808e3a391135d8e17 012573c4bbe 000000000070260455 006ccf57001 0
000002f9 1c47f1edfd44785438 0dd72f992ae 000000000020b188af 0a2eba29f46 0
000002fa dcfae68a718bf33263 0f7dcb4efd9 0000000000e43c3fb0 0b3cdabe633 0
000002fb 2b3d6a19e726cee2d9 112a74f4a20 0000000000284d9de2 06586b9d299 0
000002fc 516905c2ed1b605d13 010f2b6f655 0000000004cdb2460b 0074e0e896c 0
000002fd 1441e7b5a40ace6d52 1662eca22fc 00000000000e7a76e6 00660fad6ea 0
000002fe ada21db71cda305cf6 02a82b1b3e4 000000000415a04c23 01e17fd14ca 0
000002ff 203a4b4e01b4e9f5c4 0206d1dc832 0000000000fe6ec457 0043108a4c6 0
00000300 301d51c68db9d1fe16 09377102558 00000000005386eabd 04afcb3fc1e 0
00000301 c00fe488100fb83e1d 14e50de388d 00000000009311f63b 01329ccb79e 0
00000302 4e95462ae165977da2 140b98e137a 00000000003eb972ac 05fd64c13aa 0
00000303 e40e13b0947d900ab8 19775335c30 00000000008f48a2bf 178ce67e2e8 0
00000304 fff9d3655de60c03fd 0ed7cc986e3 000000000113edfca8 035e7dd0b05 0
00000305 a140d644d9b8c8a2d5 03211755295 0000000003387e0039 02598533fa8 0
00000306 e3205cfbe4d03a29eb 0fb9b712818 0000000000e7178120 0c51ab90eeb 0
00000307 af5ee1f27c6c0fcba5 0a8f25c5971 000000000109bbe548 02057898edd 0
00000308 2b697667f8a3446152 0c76a43f90c 000000000037baf4ad 008833da436 0
00000309 ab9f49fecc963550bd 0f89f27dbb7 0000000000b0b725e9 0f7185be42e 0
0000030a b7482e313289d85aec 1ad22dfab6e 00000000006d5619cb 15e9dc9acb2 0
0000030b 63e5cb96789c38fa11 11e1753d3e3 00000000005963f030 0e0ca136f81 0
0000030c 077f95ec58a4a47a37 124797a5f92 0000000000069031a6 05e44df8f8b 0
0000030d 26a8bc8b46e41522d2 0900f072856 000000000044b30759 0106c5bc2ec 0
0000030e ff3225991b8b808192 10045063ef4 0000000000feed6963 072ea601536 0
0000030f 4b1f603bc22dbdc89c 1b13e1c042f 00000000002c63af23 183d6e0152f 0
00000310 3d7075eeeb8438e1d5 12aaadd418b 000000000034a980bc 0c6e8343fc1 0
00000311 6f08c64963b8107043 1b3b346975a 0000000000413d4199 038bc002179 0
00000312 46dc40bd91869ddfd2 1d29008ff53 000000000026e17179 1a8bfb68e97 0
00000313 7461064ff352b28ac4 03050d3a463 000000000268a1ca7c 01c9235ccd0 0
00000314 a55098de922ec05158 1e3676e75d9 0000000000578c0b86 1a31a324ec2 0
00000315 ff16ef8b96ed46d717 035f966fb55 0000000004b9e41cce 034b4374cb1 0
00000316 ea0ad78344b1d3a122 0466e431857 000000000352b1262a 023f30db8dc 0
00000317 8e390fdbfd0ca8d0ad 16980671b54 000000000064b7585f 1519bf4cc81 0
00000318 d592a95ff265c11937 1d589ba4f5a 000000000074718b1d 1c7d3d63e05 0
00000319 bf62681de1141a2147 1eea5bdf471 0000000000630c94fe 0d7a8044529 0
0000031a fe74e87aeeaa836e49 0a714e15dfb 000000000185dff97f 09cd5a7abc4 0
0000031b 05431718743b528310 0057e6aa9ac 0000000000f53383ef 00137a7177c 0
0000031c eec191c712b3e3bc72 18116d713d5 00000000009eb87569 0dc52844115 0
0000031d 1aaa54c8fd6d435731 0907d3ec14d 00000000002f3e9bca 075a70f316f 0
0000031e a188af570741e1736a 15945d1f3c5 000000000077c4a709 148a1a65e7d 0
0000031f 28e0690a3e3ace93bb 0758e701cbe 000000000059041e22 031ab947e7f 0
00000320 d41d73486567eecd69 0fb2038f42b 0000000000d83b64b8 02b71b58281 0
00000321 04f38e163a1d4e7f1a 04af6d3e74b 000000000010e8a7dd 0008085e65b 0
00000322 2124463bba47345988 014296f5e9a 0000000001a4cee6c7 0013ab773d2 0
00000323 2f8c8eb8ca392df984 097214e4a4c 0000000000508b2740 034e105d284 0
00000324 bda149be7430ff53ea 07b4f5a0371 000000000189af5e13 0596cce9487 0
00000325 7696088e091ae9e432 0e29e634221 000000000085f5fa1c 0396ae56e96 0
00000326 eebdffe38e1c155799 17d1d4efe33 0000000000a05dd380 145208b3519 0
00000327 c29c249bbc953ef9b6 1d2c1f02d9f 00000000006abc9596 018d132b38c 0
00000328 3b32ae220df729c5e3 1e44629704c 00000000001f4b2987 0b33a0f61cf 0
00000329 bce479049db86e9d79 083ca7d654a 00000000016eeafdca 013a2be8f15 0
0000032a c75037e0f10202eebb 06f944e0269 0000000001c94a7fe8 065c4c4a893 0
0000032b 416bc3553018158038 105644995ce 000000000040124e3c 0be22b59ff0 0
0000032c be64b94c2337420e24 0b38ebd7548 00000000010f72f132 02b88c85e14 0
0000032d ebdbbb5300368d918f 18f173007c0 0000000000974b15f0 04f03a38d8f 0
0000032e 905b53809e449b3825 140c6e29bd3 00000000007334a8a2 1144316249f 0
0000032f 49cc5fd7e6d84c2ba7 07d339d5d9d 000000000096e54678 07ae37e5c0f 0
00000330 7fd3f7e62baed747f9 1a3488494e4 00000000004e0c2241 08036b73215 0
00000331 b71db34d66ecf4662d 103b1d9eabc 0000000000b482c2f3 06893c01db9 0
00000332 7b09190593ffd973bb 19e2bcfc51c 00000000004c0c6b1b 153fc3cf5c7 0
00000333 e28372753273cf0411 16321df0385 0000000000a348b87e 018d11bb09b 0
00000334 6e3c9ec00fb603e94a 12fe5bb3eeb 00000000005cdcc1c7 01b7112d59d 0
00000335 22f03fea5adb6bfb9a 0ebd96b7a0c 000000000025ec6fbe 051a4ac32b2 0
00000336 3a9c021d77d31428cd 0eb5e305ff0 00000000003fbf3ded 06c755f279d 0
00000337 9c3b4eb7d235b8bcd3 004d26e73fe 00000000206657f957 000a40b4381 0
00000338 2331c1e388ae272338 1927f0d417e 000000000016627b76 042d9576924 0
00000339 076dbc34f988fb4a61 0b871077e29 00000000000a4f8f02 027eecc670f 0
0000033a f8a13bbe7640c81f33 1cacf2caf84 00000000008aba1c87 0c56f1d2097 0
0000033b 08e8e81b8e9f8dfd44 0b896595e9e 00000000000c5b56a4 0983e5a4c0c 0
0000033c f82c0c9088b68e578d 1ef7e75b18e 0000000000803838dc 0887382b185 0
0000033d c804d177cb1e1d5f2b 109b7dc1b3b 0000000000c0b41644 039f7d3117f 0
0000033e 359474fee1cd684068 112548e2f12 000000000031fff236 07239fd4e9c 0
0000033f d8c4b9dae5eb05bd21 0841a01467d 0000000001a4137f93 0670b0b405a 0
00000340 da314232cdf3d8704a 056be12f863 000000000283f18c85 00e55f440db 0
00000341 910b2edc5b4f05d972 1a331ec7343 00000000005893cd24 008b9fffd06 0
00000342 dc5e8d3eaa104d3b62 11e9b3f8e9d 0000000000c4d617f1 095c869de95 0
00000343 e73c3148804ec8f1a2 1877a2140f4 0000000000973660b8 1006f0ec242 0
00000344 3a7c52c7805b01ec32 00c61362d34 0000000004b96c12d5 00803d0a7ee 0
00000345 b5589150649ca94e9d 0d7aec317e9 0000000000d73ea9e5 0c203ee1a30 0
00000346 adfbd6c44a43e767fd 13cb603caed 00000000008ca1e75b 01be9656abe 0
00000347 9678fea9a73060117e 1d7d60cbfc9 000000000051a3ffba 1d242188274 0
00000348 bd5b7ff1a3886afa6f 14f7f6258e6 0000000000907d05aa 0553d1173b3 0
00000349 ca160a976795177a12 0e3aad5d499 0000000000e33c3948 0b46dc19e0a 0
0000034a e467fd74c5e8dfb7cd 190ca533119 000000000091e447a0 1437eff192d 0
0000034b 89956e0af23ad9568b 14359052dde 00000000006ced6a71 036ac0c2b8d 0
0000034c 4f9b2181f3586273c5 05297f19dec 0000000000f6bd7326 04ce157febd 0
0000034d 7932230ace6b1854f9 05b994b4886 000000000152b7bb6d 042644691eb 0
0000034e 8937587c0f729d099d 162318112f9 0000000000632cf510 00645978d0d 0
0000034f 78f9a48fa9414e41d3 08f233cec5a 0000000000d85cd780 02e98007ed3 0
00000350 c4b788b814a3a84bc0 10747d2d8d1 0000000000bf46edff 0eaadc2d691 0
00000351 0348001839aef44170 1219aa11a58 000000000002e6880d 06ce3b72af8 0
00000352 a8a6a35905a1d5c74d 18152954a0d 0000000000700c4bd8 1510e917d55 0
00000353 27f78e531b1d085594 14259c6b650 00000000001fbd8e24 031fae65254 0
00000354 c30ef620dd87e6883d 045b884e217 0000000002cc36a73e 03c2360c5ab 0
00000355 46f7f1754555d5dcaa 10ffe20608e 000000000042cbb363 0d43f333bc0 0
00000356 7c5730b139a742fa60 16dc19c6650 00000000005707462a 03b23705140 0
00000357 423f2d44062d002107 1ee598cb47b 0000000000224e57ab 08a3733c5de 0
00000358 85d3002a93df5c6550 0f8455fc2cf 000000000089fd8772 08b2d697c22 0
00000359 90555246f2de1dc1e8 09d190196dd 0000000000eb331d10 07e32e64b18 0
0000035a 3bea6d650da328aa56 1df36b17f21 00000000002001eb0c 0cc840269ca 0
0000035b ab924b8785d36112fe 0d2fb8f8375 0000000000d02dfd3c 06cdd42a292 0
0000035c c8e6a3ac8e1032441d 01be24e0733 000000000734731b3e 0066ea124c3 0
0000035d 65f75774b947fda93d 157f6fdc46a 00000000004be3bae2 00ca3433fa9 0
0000035e 3e0b463cab4ee38360 025557e5936 0000000001a9700e3b 0020443ffee 0
0000035f 140ee7c7267ad065ae 1131bf373fb 000000000012aa3ba5 091b07dcbe7 0
00000360 d864e81e9c1a9cf25e 16368c5efd9 00000000009bde308f 09115e54827 0
00000361 88c1d15d43f8ac1f9a 0ba1f0d26b8 0000000000bc1a2745 0998a8aa802 0
00000362 ee64c5d257d6f89e2e 08d67f433fa 0000000001af95d254 00741b27c26 0
00000363 44431ab6d4ae13767d 1e5ea3fa9a1 000000000023f69a51 0cd402df08c 0
00000364 952281275462760562 11b38d9447b 000000000086ccf429 0ce3e60d1af 0
00000365 423f6481fa0360242f 113433bafd4 00000000003d9c96f4 0f44c46561f 0
00000366 4cb752cd2b0255087d 0158150326b 0000000003913d2f4d 009c575394e 0
00000367 8e68911eba4ddc1cb0 076575ef0b0 000000000134101d0f 062a3081260 0
00000368 b4192512ff9b3b9cf2 01dc11287e8 00000000060d88da59 00eb8cecd4a 0
00000369 7cdeca613dcbc58ee9 048ccef4998 0000000001b719e125 00805a953f1 0
0000036a 50fdde86247ddfe25a 1cd64e11c5a 00000000002ceffc42 0d9f3e7fb26 0
0000036b 14981833659b8acdcc 158283158b5 00000000000f51a11c 0aa81164500 0
0000036c cb9d58b540798b3ad7 15a860cb522 0000000000966c73c5 0e1460d91ad 0
0000036d 65e5a66900a99eb1a9 0c7fbf5d511 000000000082704448 014a67240e1 0
0000036e a0f08ac4028e21ca8b 0b523c0c2f7 0000000000e373a947 0b2c901a90a 0
0000036f dcdd4f4ed6b7edd4e3 029f1d14ab1 000000000543ffef40 01d2590e9a3 0
00000370 fcce5273ac6e557d20 155c6664764 0000000000bd5c0439 1032c8207dc 0
00000371 5e505efdccdce66885 15836a47492 00000000004624c31b 0df843ae71f 0
00000372 f218cf6e1c5a518a7c 15f33033464 0000000000b078cff9 0bed5f6b938 0
00000373 e53c37123df7d9dda9 1b2a3158501 00000000008704d67f 0d177fa0c2a 0
00000374 408cb643da7e1c6129 18e05d596c4 000000000029845a13 0fbd731489d 0
00000375 13dc49cc8cbe2654f6 0dfa78d70c5 000000000016bb9760 0d72db0d816 0
00000376 9f8b83d1bca76ca9dd 0626c81d103 00000000019ef9cbc4 00f7d604291 0
00000377 2bd1d6975883a098e6 10251605457 00000000002b6d2e57 0c106b14d55 0
00000378 8856b995251f11a527 0f966a44b25 00000000008bf23ceb 00944a9fe30 0
00000379 37d51c26733669722f 0e66ef4d336 00000000003e06ee07 01a8a1777b5 0
0000037a 7c8cf18127bb8ff3d2 1c275f2e7ce 000000000046c86feb 159b622d7b8 0
0000037b 8fc3d05d68092eecdf 0fd0bf47792 0000000000917159a7 08ac5b12aa1 0
0000037c b7c0276b12363a5dde 16e17ab91d2 0000000000807e17c3 0baff146ce8 0
0000037d 3864634abb8ca7af10 0513bad0c6d 0000000000b1b72f3a 014033fdb5e 0
0000037e eb5e90b889db728c1f 1a6ff3a9654 00000000008e72612d 00041c84b5b 0
0000037f f9a3da8e37afa13938 1871bc1dcfa 0000000000a366e1db 14c53f5755a 0
00000380 9fc38244cb05c0756e 0837f50a4da 000000000137077a4b 01ef29a4590 0
00000381 97f04b212cd79c157c 0ff5bd96a25 00000000009851f698 07ad4d08184 0
00000382 42f470a79f808bd625 1bbded8fdf4 0000000000269da8db 0e37f9e7669 0
00000383 95b9dab2f14d36ade8 1cf98619677 000000000052adf832 0a233f902aa 0
00000384 4f3af0956a352df1ae 19c9efd0873 0000000000312805c6 104f75729bc 0
00000385 bf39d214373f45a47f 1d0a706c10a 0000000000695b1459 10cee49c005 0
00000386 aedef25b04bdfa4224 1c8b547b373 000000000062055a73 107926f377b 0
00000387 1fc5cd91a7a644963d 0eed616615c 0000000000220e548e 0c602e06535 0
00000388 14e2cf387442ba2247 17c3444c209 00000000000e102073 0379105d83c 0
00000389 472e111e6b905d6bc0 004d259acd2 000000000ec331a47e 0008b51d464 0
0000038a fd4e482c935380cb3b 16716fb41eb 0000000000b495ccb3 0976f836fea 0
0000038b ea8f26bf4e55f81372 0d332cc8ff0 00000000011c50f732 06fd0236692 0
0000038c b8f8980ac01e487c05 17701a7b05b 00000000007e457aeb 0b85cc73a7c 0
0000038d 6cf39eb31e027ef737 06467ab00af 000000000115ca90ff 01ea9b0d8e6 0
0000038e c483f7c30dae261842 14e16b0aae1 000000000096952bb5 014ab947c2d 0
0000038f 642a23e20e58789f2e 0077ba157f3 000000000d62c04205 0055965416f 0
00000390 ff3a6a67e50bb64407 15e32c76a9e 0000000000ba9350ac 0c397af41df 0
00000391 494bbe0179c430dc23 06b94d96d61 0000000000ae6a0fae 042a2d5d535 0
00000392 5def58b7807504b22f 121d8622b10 000000000052f7561c 09923609c6f 0
00000393 a2ece6017675518cdf 0941157cca9 000000000119b01ce3 04344e49704 0
00000394 f7c7c880087da3d74e 197c22085f5 00000000009b8feceb 17d23700367 0
00000395 173ac87f77fc4e5d5a 1fceb2fd954 00000000000baf64f1 073b6f1f546 0
00000396 9091bdd2d00855772c 065443bfdb5 00000000016d77f6a8 02b9b080a64 0
00000397 6b356313cb80ebf879 13777734624 0000000000581ddb62 134d7b652b1 0
00000398 013fc5c3b8525c9a8a 08dc239cd28 0000000000024178fd 04cdfea1a02 0
00000399 308051a79f26d5c0da 1c55aeccf94 00000000001b633b04 11c450f668a 0
0000039a 613de3ef2c9953d702 1b65595654c 000000000038cac1bc 0b590472732 0
0000039b c9a3b5a0c882fd7bd1 1e85847e0b5 000000000069b411dc 18ba3085b45 0
