# row_id profile index ia ib ic theta_e we id_ref iq_ref vdc pi_reset uq_zero_en xd_old xq_old du_d_old du_q_old sat_old i_alpha i_beta sine cosine id iq ud_raw uq_raw ud_hi uq_hi ud_lim uq_lim scale limited sat_flag xd_next xq_next du_d_next du_q_next sat_next v_alpha v_beta sector overmodulated t1 t2 L M H duty_u duty_v duty_w error_code
000000000000012c 0000000000000000 000000000000012c ffffffffffff3241 0000000000004132 0000000000011fc7 000000000000983f ffffffffffc9237c 00000000000bcf0f fffffffffff91a8d 0000000000180000 0000000000000000 0000000000000000 ffffffffec8cf588 fffffffff7ee01c1 00000000203150d0 ffffffffa9572757 0000000000000001 ffffffffffff012d ffffffffffff7f7e ffffffffffff708d ffffffffffff2bf7 0000000000011b12 ffffffffffffdba6 00000000a74acb6e ffffffff7a1ec70f 00000000137933fa fffffffff06a772f 000000000009bc9a fffffffffff8353c 000000001dcca43e 0000000000000001 0000000000000001 ffffffffff7a77e3 fffffffff94103af 0000000093d19774 ffffffff89b44fe0 0000000000000001 fffffffffff391b5 000000000000ff77 0000000000000005 0000000000000000 00000000126fe67c 00000000bdacdfa3 0000000017f19cf1 000000002a61836d 00000000e80e6310 0000000000e80e63 000000000017f19d 00000000002a6183 0000000000000000
000000000000012d 0000000000000000 000000000000012d fffffffffffe7141 fffffffffffe9962 fffffffffffe74d1 000000000000f45c ffffffffffb10427 00000000000a8778 00000000000c400b 0000000000240000 0000000000000000 0000000000000000 ffffffffff7a77e3 fffffffff94103af 0000000093d19774 ffffffff89b44fe0 0000000000000001 fffffffffffff170 000000000000151d ffffffffffffb7da 000000000000f59f ffffffffffffec14 0000000000001027 00000000b8967cbf 00000000c2cd9955 0000000019bb9cee 000000001b282da2 00000000000cddce 00000000000d9417 0000000023b02fbb 0000000000000001 0000000000000001 fffffffffb0da051 000000002dcbe476 000000009edadfd1 00000000a7a56bb3 0000000000000001 0000000000102bee 00000000000966de 0000000000000003 0000000000000000 0000000072993a1d 0000000073cdc1ef 000000000ccc81fa 000000007f65bc17 00000000f3337e06 00000000000ccc82 00000000007f65bc 0000000000f3337e 0000000000000000
000000000000012e 0000000000000000 000000000000012e fffffffffffd8882 fffffffffffd8d40 ffffffffffff2426 000000000000656a ffffffffffbace7c fffffffffff2d9e0 00000000000e69ca 0000000000060000 0000000000000000 0000000000000001 fffffffffb0da051 000000002dcbe476 000000009edadfd1 00000000a7a56bb3 0000000000000001 ffffffffffff7534 ffffffffffff1514 0000000000009b7b ffffffffffff349f ffffffffffffdf97 0000000000010eee ffffffff1811ba3d 0000000000000000 fffffffff9c3bdf4 0000000000000000 fffffffffffce1df 0000000000000000 0000000006e1e9fe 0000000000000001 0000000000000001 ffffffffbc6b5901 0000000000000000 ffffffff1e4dfc49 0000000000000000 0000000000000001 0000000000027a13 fffffffffffe1b43 0000000000000002 0000000000000000 00000000588dfe61 000000008bef94b5 000000000dc13675 00000000664f34d6 00000000f23ec98b 00000000000dc136 0000000000f23eca 0000000000664f35 0000000000000000
000000000000012f 0000000000000000 000000000000012f ffffffffffffc4ba ffffffffffff4703 fffffffffffd86f8 000000000000db26 ffffffffffe0cbd4 00000000000ef3f5 ffffffffffffe91d 0000000000180000 0000000000000000 0000000000000000 ffffffffbc6b5901 0000000000000000 ffffffff1e4dfc49 0000000000000000 0000000000000001 000000000000e929 00000000000102ad ffffffffffff36ba 0000000000009e32 ffffffffffffc4b4 000000000001572a 00000000c5894cad ffffffffe2ac8a04 0000000018abcfa0 fffffffffc565ca2 00000000000c55e8 fffffffffffe2b2e 000000001ff91095 0000000000000001 0000000000000001 000000000d8bbdde fffffffffc9c75ab 00000000acdd7d0d ffffffffe6562d62 0000000000000001 0000000000062ed5 fffffffffff52b78 0000000000000006 0000000000000000 00000000011d7b9b 00000000c6f81b9b 000000001bf53465 000000001d12b000 00000000e40acb9b 00000000001d12b0 0000000000e40acc 00000000001bf534 0000000000000000
0000000000000130 0000000000000000 0000000000000130 0000000000015151 00000000000240c7 ffffffffffff2040 000000000000e2a2 ffffffffffd7a488 00000000000b3c53 ffffffffffffbaee 0000000000240000 0000000000000000 0000000000000000 000000000d8bbdde fffffffffc9c75ab 00000000acdd7d0d ffffffffe6562d62 0000000000000001 0000000000006b34 000000000001ce2f ffffffffffff5703 000000000000c04c ffffffffffff1f6f 000000000001a1f1 00000000e1252624 ffffffffd5d8ff5d 0000000024c5fa41 fffffffff91d7c89 00000000001262fd fffffffffffc8ebe 0000000029d01c62 0000000000000001 0000000000000001 0000000007ae27c1 fffffffffd3c34d2 00000000bc5f2be3 ffffffffdcbb82d4 0000000000000001 00000000000b89f9 fffffffffff146e7 0000000000000002 0000000000000000 00000000206a19c9 00000000b5588fe8 00000000151eab28 000000003588c4f1 00000000eae154d9 0000000000151eab 0000000000eae155 00000000003588c5 0000000000000000
0000000000000131 0000000000000000 0000000000000131 ffffffffffffa1b5 fffffffffffebff8 000000000001dacc 000000000000ecca ffffffffffc0ed92 0000000000077256 00000000000c6cbf 0000000000060000 0000000000000000 0000000000000000 0000000007ae27c1 fffffffffd3c34d2 00000000bc5f2be3 ffffffffdcbb82d4 0000000000000001 ffffffffffff8d8c fffffffffffe351c ffffffffffff8bac 000000000000e40b 0000000000006a92 fffffffffffe3337 0000000081f6a310 00000000ec78d265 000000000300d475 000000000576e823 000000000001806a 000000000002bb74 0000000005ea6dfa 0000000000000001 0000000000000001 fffffffff2aaf753 0000000026005545 000000007ef5ce9b 00000000e701ea42 0000000000000001 0000000000029445 000000000001c063 0000000000000003 0000000000000000 000000006459a8e0 0000000081711802 000000000d1a9f8f 000000007174486f 00000000f2e56071 00000000000d1aa0 0000000000717448 0000000000f2e560 0000000000000000
0000000000000132 0000000000000000 0000000000000132 fffffffffffe6a4a fffffffffffe7e96 0000000000014ef3 00000000000049a5 0000000000334681 00000000000e726a ffffffffffffbdfc 0000000000180000 0000000000000000 0000000000000000 fffffffff2aaf753 0000000026005545 000000007ef5ce9b 00000000e701ea42 0000000000000001 ffffffffffff0259 fffffffffffe601a 000000000000f8de ffffffffffffc3fd fffffffffffea727 0000000000015815 0000000106084f37 0000000011094151 0000000018e39475 00000000019e4042 00000000000c71ca 000000000000cf20 000000001850e509 0000000000000001 0000000000000001 fffffffffeb522a8 fffffffff400d1c0 00000000ed24bac2 000000000f6b010f 0000000000000001 fffffffffffc4bd5 00000000000be878 0000000000000001 0000000000000000 00000000a94268d5 0000000032bd08d5 000000001200472b 00000000bb42b000 00000000edffb8d5 0000000000bb42b0 0000000000120047 0000000000edffb9 0000000000000000
0000000000000133 0000000000000000 0000000000000133 fffffffffffe698f 0000000000008543 fffffffffffd927e 000000000000bdf8 000000000018da97 fffffffffff1d493 fffffffffffbc87e 0000000000240000 0000000000000000 0000000000000000 fffffffffeb522a8 fffffffff400d1c0 00000000ed24bac2 000000000f6b010f 0000000000000001 ffffffffffff93ca 000000000001b3c4 ffffffffffff0051 fffffffffffff33e fffffffffffe522a ffffffffffff7e35 ffffffff24ca7360 ffffffffb6a022f1 ffffffffdc85bc29 fffffffff41ff3cb ffffffffffee42de fffffffffffa0ffa 00000000296e94ad 0000000000000001 0000000000000001 ffffffffb1ad1a2d ffffffffe8209828 ffffffff4844b737 ffffffffc2802f26 0000000000000001 fffffffffffaf42a 0000000000120345 0000000000000001 0000000000000000 00000000a4c0ce4b 000000003919a3a0 000000001112c70b 00000000b5d39556 00000000eeed38f6 0000000000b5d395 00000000001112c7 0000000000eeed39 0000000000000000
0000000000000134 0000000000000000 0000000000000134 fffffffffffe256d fffffffffffd9fdb 0000000000013e11 00000000000053b4 ffffffffffc985f0 00000000000a0a87 fffffffffff3add2 0000000000060000 0000000000000000 0000000000000000 ffffffffb1ad1a2d ffffffffe8209828 ffffffff4844b737 ffffffffc2802f26 0000000000000001 ffffffffffff244f fffffffffffde941 000000000000e2a5 ffffffffffff88f8 fffffffffffe8cb9 000000000001bb23 000000007a87d85a fffffffeeb839de8 000000000286c005 fffffffffa4ca1e2 0000000000014360 fffffffffffd2651 0000000005473cd6 0000000000000001 0000000000000001 fffffffff1a83c55 ffffffffd31fb7ab 0000000078011855 fffffffef136fc06 0000000000000001 000000000001efa7 0000000000027192 0000000000000003 0000000000000000 00000000219f5810 00000000b4977b29 0000000014e49664 000000003683ee74 00000000eb1b699d 000000000014e496 00000000003683ee 0000000000eb1b6a 0000000000000000
0000000000000135 0000000000000000 0000000000000135 00000000000262ae ffffffffffffde0c 0000000000020552 0000000000006be9 ffffffffffed8cc2 000000000003a64a 00000000000179ee 0000000000180000 0000000000000000 0000000000000000 fffffffff1a83c55 ffffffffd31fb7ab 0000000078011855 fffffffef136fc06 0000000000000001 000000000000f600 fffffffffffec1b9 0000000000007932 ffffffffffff1e82 fffffffffffe90a3 000000000000a3e3 000000004a6c9f3a ffffffffdf3471ee 0000000016d2e9b7 fffffffff5f150af 00000000000b6975 fffffffffffaf8a8 000000004e8214c8 0000000000000001 0000000000000001 ffffffffe5b4eedf 000000000b43339a 000000003399b583 ffffffffe943213f 0000000000000001 fffffffffff85426 000000000009d501 0000000000000005 0000000000000000 00000000b5a77e33 000000001feb388e 000000001536a4a0 00000000cade22d3 00000000eac95b61 0000000000eac95b 00000000001536a5 0000000000cade23 0000000000000000
0000000000000136 0000000000000000 0000000000000136 0000000000010902 0000000000013447 00000000000050e5 0000000000008ced ffffffffffced8b5 00000000000d9414 fffffffffffe8140 0000000000240000 0000000000000000 0000000000000000 ffffffffe5b4eedf 000000000b43339a 000000003399b583 ffffffffe943213f 0000000000000001 0000000000002ef3 0000000000008347 ffffffffffffb02a ffffffffffff0cc4 ffffffffffffaa74 ffffffffffff91e9 00000000d8686771 fffffffff1cdb675 000000002555019e fffffffffd8d0e8b 000000000012aa81 fffffffffffec687 000000002c2979fb 0000000000000001 0000000000000001 fffffffffc5c0aef 000000000d492bc3 00000000b31365d3 fffffffff440a7ea 0000000000000001 ffffffffffede205 fffffffffffb579f 0000000000000004 0000000000000000 00000000395eb76b 00000000a490db7e 000000001108368c 000000004a66edf7 00000000eef7c975 0000000000eef7c9 00000000004a66ee 0000000000110837 0000000000000000
0000000000000137 0000000000000000 0000000000000137 ffffffffffff2beb 000000000000848e ffffffffffffa3f0 000000000000ac96 000000000037788e fffffffffffce4c6 fffffffffffd6477 0000000000060000 0000000000000000 0000000000000000 fffffffffc5c0aef 000000000d492bc3 00000000b31365d3 fffffffff440a7ea 0000000000000001 ffffffffffff651d 00000000000081af ffffffffffff1c8a ffffffffffff8a8a ffffffffffffd3d7 ffffffffffff3ae1 ffffffffc9501861 fffffffff5022cb4 fffffffff9e309e1 fffffffffec575cc fffffffffffcf185 ffffffffffff62bb 000000001c9ddb95 0000000000000001 0000000000000001 ffffffffd1975619 000000000b47c226 ffffffffcf6d0e80 fffffffff63cb6e8 0000000000000001 000000000000db4a 000000000002ff69 0000000000000001 0000000000000000 0000000037f0cb2e 00000000a595cb2e 00000000113cb4d2 00000000492d8000 00000000eec34b2e 0000000000492d80 0000000000113cb5 0000000000eec34b 0000000000000000
0000000000000138 0000000000000000 0000000000000138 fffffffffffdfa56 000000000001a3bf 000000000001aefa 000000000000f443 000000000001db60 00000000000354cd 0000000000033ccd 0000000000180000 0000000000000000 0000000000000000 ffffffffd1975619 000000000b47c226 ffffffffcf6d0e80 fffffffff63cb6e8 0000000000000001 fffffffffffd8b4f fffffffffffff984 ffffffffffffb731 000000000000f56e fffffffffffda71d ffffffffffff46fa 0000000034af61e1 0000000050a21ff1 000000000da4803d 0000000014e13100 000000000006d240 00000000000a7099 00000000424a4587 0000000000000001 0000000000000001 ffffffffe8c39071 00000000169e60fd 00000000270ae1a4 000000003bc0eef1 0000000000000001 0000000000098242 0000000000081199 0000000000000003 0000000000000000 000000004d9b82cb 0000000095136e75 000000000ea88760 000000005c440a2b 00000000f15778a0 00000000000ea887 00000000005c440a 0000000000f15779 0000000000000000
0000000000000139 0000000000000000 0000000000000139 000000000000d0df fffffffffffdf858 00000000000028a9 0000000000003cc3 ffffffffffd39e54 000000000007c547 000000000009e34a 0000000000240000 0000000000000000 0000000000000000 ffffffffe8c39071 00000000169e60fd 00000000270ae1a4 000000003bc0eef1 0000000000000001 0000000000012aeb fffffffffffebc81 000000000000ff30 0000000000001466 fffffffffffed559 fffffffffffebc41 000000008485cab7 00000000d3270166 0000000013e357a6 000000001fb0312c 000000000009f1ac 00000000000fd819 00000000266b2da9 0000000000000001 0000000000000001 fffffffff622fb3f 0000000025196cfb 0000000070a27311 00000000b376d03a 0000000000000001 fffffffffff0ff9e 00000000000b2cca 0000000000000005 0000000000000000 0000000089a4c8ad 000000005b32b564 000000000d9440f8 00000000973909a5 00000000f26bbf09 0000000000f26bbf 00000000000d9441 000000000097390a 0000000000000000
000000000000013a 0000000000000000 000000000000013a 000000000000bc7b 00000000000126d1 ffffffffffff32c7 0000000000007c64 0000000000196542 00000000000de4a7 fffffffffff68b7d 0000000000060000 0000000000000000 0000000000000000 fffffffff622fb3f 0000000025196cfb 0000000070a27311 00000000b376d03a 0000000000000001 0000000000005fca 00000000000120b2 00000000000016a6 ffffffffffff0101 ffffffffffffba21 fffffffffffed7f6 00000000ed700dbc ffffffff97d7dcc6 0000000005b5cb75 fffffffffd7ec12c 000000000002dae6 fffffffffffebf61 0000000006281301 0000000000000001 0000000000000001 00000000012ef3d3 ffffffffed89dd06 00000000e7ba4247 ffffffff9a591b9a 0000000000000001 fffffffffffd4455 0000000000018007 0000000000000005 0000000000000000 000000006edcbf47 00000000777d3217 000000000cd30751 000000007bafc698 00000000f32cf8af 0000000000f32cf9 00000000000cd307 00000000007bafc7 0000000000000000
000000000000013b 0000000000000000 000000000000013b 0000000000009664 fffffffffffff261 ffffffffffffeb4d 0000000000005f60 ffffffffffaa3806 000000000003da84 00000000000276cb 0000000000180000 0000000000000000 0000000000000000 00000000012ef3d3 ffffffffed89dd06 00000000e7ba4247 ffffffff9a591b9a 0000000000000001 0000000000006fb4 0000000000000416 000000000000b7c6 ffffffffffff4dc7 ffffffffffffb52b ffffffffffffacf8 00000000496e9c8c 000000001230246b 000000001835c063 0000000005ff17c0 00000000000c1ae0 000000000002ff8c 000000005466b19e 0000000000000001 0000000000000001 ffffffffdca9e534 00000000087a3474 000000003138dc29 000000000c310cab 0000000000000001 fffffffffff56ba0 0000000000069a39 0000000000000005 0000000000000000 0000000079fc1a63 000000006c48d994 000000000cdd8605 0000000086d9a068 00000000f32279fc 0000000000f3227a 00000000000cdd86 000000000086d9a0 0000000000000000
000000000000013c 0000000000000000 000000000000013c fffffffffffe40e0 0000000000003595 fffffffffffe4334 0000000000009dd7 ffffffffffab6493 00000000000dfa67 fffffffffff4c764 0000000000240000 0000000000000000 0000000000000000 ffffffffdca9e534 00000000087a3474 000000003138dc29 000000000c310cab 0000000000000001 ffffffffffff5852 0000000000011fbd ffffffffffff54e2 ffffffffffff4198 ffffffffffffbc62 fffffffffffeb9e8 00000000d4d0a5d3 ffffffff4f0b7e77 000000001cc45271 ffffffffe814963c 00000000000e6229 fffffffffff40a4b 00000000229ab586 0000000000000001 0000000000000001 fffffffff492ca2f ffffffffee76c0c4 00000000b80c5362 ffffffff66f6e83b 0000000000000001 ffffffffffed4ec7 ffffffffffff47f7 0000000000000004 0000000000000000 0000000008daca26 00000000c2f50bad 000000001a181517 0000000022f2df3d 00000000e5e7eaea 0000000000e5e7eb 000000000022f2df 00000000001a1815 0000000000000000
000000000000013d 0000000000000000 000000000000013d ffffffffffffd9b7 fffffffffffe22a2 0000000000006dde 00000000000049ea ffffffffffe3ec95 00000000000464a7 00000000000698f4 0000000000060000 0000000000000000 0000000000000000 fffffffff492ca2f ffffffffee76c0c4 00000000b80c5362 ffffffff66f6e83b 0000000000000001 00000000000060fa fffffffffffeacf6 000000000000f878 ffffffffffffc25e fffffffffffe9f96 fffffffffffff380 0000000059405fb3 000000005e9e3722 0000000004475084 0000000004892c9d 00000000000223a8 0000000000024496 000000000c45b0e9 0000000000000001 0000000000000001 ffffffffdd702c2e 000000001cd29d71 0000000054f90f2f 000000005a150a85 0000000000000001 fffffffffffd48a5 00000000000187c4 0000000000000005 0000000000000000 000000007118a0fd 00000000754b4576 000000000cce0cc7 000000007de6adc4 00000000f331f33a 0000000000f331f3 00000000000cce0d 00000000007de6ae 0000000000000000
000000000000013e 0000000000000000 000000000000013e ffffffffffff851d fffffffffffeafbf 00000000000214dc 00000000000070ed ffffffffffaf0270 fffffffffff42bcf fffffffffff41c31 0000000000180000 0000000000000000 0000000000000000 ffffffffdd702c2e 000000001cd29d71 0000000054f90f2f 000000005a150a85 0000000000000001 ffffffffffff6c8a fffffffffffe0a38 0000000000005c97 ffffffffffff1155 ffffffffffffd3fe 0000000000020924 ffffffff129978fd ffffffff1e7341fc ffffffffedeb0b16 ffffffffeed21d62 fffffffffff6f586 fffffffffff7690f 00000000137f9e8d 0000000000000001 0000000000000001 ffffffffb0d10bbc ffffffffe9cd7a36 ffffffff24ae6de7 ffffffff2fa1249a 0000000000000001 00000000000b8917 000000000004bcf8 0000000000000003 0000000000000000 000000008cccd741 00000000578a7cb7 000000000dd45604 000000009aa12d45 00000000f22ba9fc 00000000000dd456 00000000009aa12d 0000000000f22baa 0000000000000000
000000000000013f 0000000000000000 000000000000013f fffffffffffe25ed 0000000000027b95 0000000000014b9d 000000000000b732 ffffffffffcd9c47 000000000006c076 00000000000e2f8f 0000000000240000 0000000000000000 0000000000000000 ffffffffb0d10bbc ffffffffe9cd7a36 ffffffff24ae6de7 ffffffff2fa1249a 0000000000000001 fffffffffffd818c 000000000000af7f ffffffffffff05f7 ffffffffffffc90f ffffffffffffdd9d fffffffffffd6ac2 00000000288673ab 000000010756099e 0000000005b0c143 0000000024fa1ce4 000000000002d861 0000000000127d0e 0000000023f26749 0000000000000001 0000000000000001 ffffffffed001bb7 000000003b37fc6c 0000000022d5b268 00000000e25becba 0000000000000001 0000000000117274 fffffffffff940cf 0000000000000002 0000000000000000 00000000908dbcf8 00000000531a15d1 000000000e2c169c 000000009eb9d394 00000000f1d3e965 00000000000e2c17 0000000000f1d3e9 00000000009eb9d4 0000000000000000
0000000000000140 0000000000000000 0000000000000140 fffffffffffe12df fffffffffffff927 fffffffffffefe4a 00000000000050b6 ffffffffffd82af1 000000000004bcb6 000000000000c51a 0000000000060000 0000000000000000 0000000000000000 ffffffffed001bb7 000000003b37fc6c 0000000022d5b268 00000000e25becba 0000000000000001 ffffffffffff0f6f 00000000000090d6 000000000000eaca ffffffffffff99f7 000000000000e4b8 000000000000a2e8 0000000030296b16 0000000037cf1d1e 000000000412e34d 0000000004b87aef 0000000000020972 0000000000025c3d 0000000015a76252 0000000000000001 0000000000000001 ffffffffef24a167 000000000e4371d5 000000002c1687c9 000000003316a22f 0000000000000001 fffffffffffd05fe 000000000000ed68 0000000000000005 0000000000000000 00000000448904ad 000000009c3c7f51 000000000f9d3e01 00000000542642ae 00000000f062c1ff 0000000000f062c2 00000000000f9d3e 0000000000542643 0000000000000000
0000000000000141 0000000000000000 0000000000000141 ffffffffffff746f 00000000000028da ffffffffffff5924 000000000000d7b5 fffffffffff8eb2b 000000000001f4da 0000000000021578 0000000000180000 0000000000000000 0000000000000000 ffffffffef24a167 000000000e4371d5 000000002c1687c9 000000003316a22f 0000000000000001 ffffffffffffccf5 00000000000077ec ffffffffffff2a1d 0000000000008cac ffffffffffff7fc2 0000000000001740 000000001a06e41c 00000000300e526a 000000000be0c6ff 0000000015ee7913 000000000005f063 00000000000af73d 0000000074d4ff03 0000000000000001 0000000000000001 ffffffffec2646d7 0000000008c4efc2 000000000e261d1d 000000001a1fd957 0000000000000001 00000000000c6ce3 000000000001104d 0000000000000003 0000000000000000 00000000bcfadabb 0000000013a6f4e5 0000000017af1830 00000000d4a9f2eb 00000000e850e7d0 000000000017af18 0000000000d4a9f3 0000000000e850e8 0000000000000000
0000000000000142 0000000000000000 0000000000000142 000000000000ed20 ffffffffffffdede 0000000000010bb3 000000000000f29e 0000000000516bd0 0000000000036b03 000000000002d832 0000000000240000 0000000000000000 0000000000000000 ffffffffec2646d7 0000000008c4efc2 000000000e261d1d 000000001a1fd957 0000000000000001 0000000000004fe5 ffffffffffff5251 ffffffffffffad5f 000000000000f24c 00000000000083ad ffffffffffff7567 000000001ef8df6b 000000004f7ade51 000000000d95849e 0000000022dbeac0 000000000006cac2 0000000000116df5 00000000704761f2 0000000000000001 0000000000000001 fffffffff0338f69 000000000b91aa8b 0000000011635acd 000000002c9ef391 0000000000000001 00000000000c0dde 00000000000e4de7 0000000000000003 0000000000000000 00000000287d1bb8 00000000b0303886 0000000013a955e1 000000003c267199 00000000ec56aa1f 000000000013a956 00000000003c2672 0000000000ec56aa 0000000000000000
0000000000000143 0000000000000000 0000000000000143 0000000000008ee2 0000000000013487 fffffffffffd920b 000000000000f55d ffffffffffe86caa 000000000005ebde 000000000000d3bf 0000000000060000 0000000000000000 0000000000000000 fffffffff0338f69 000000000b91aa8b 0000000011635acd 000000002c9ef391 0000000000000001 000000000000c7bc 0000000000021936 ffffffffffffbde6 000000000000f752 0000000000003640 0000000000023a92 000000005403b9d4 ffffffffefc4bcd1 00000000061f46af fffffffffed13457 0000000000030fa3 ffffffffffff689a 0000000012a7a212 0000000000000001 0000000000000001 fffffffffa415272 ffffffffff52a9a2 000000004de47325 fffffffff0f3887a 0000000000000001 000000000002cdfa fffffffffffea364 0000000000000002 0000000000000000 00000000812d9db2 0000000064a34162 000000000d179076 000000008e452e28 00000000f2e86f8a 00000000000d1790 0000000000f2e870 00000000008e452e 0000000000000000
0000000000000144 0000000000000000 0000000000000144 fffffffffffe73ab 00000000000108b4 000000000001afed 000000000000e3a7 ffffffffffcc3354 fffffffffff7bdca fffffffffff987c0 0000000000180000 0000000000000000 0000000000000000 fffffffffa415272 ffffffffff52a9a2 000000004de47325 fffffffff0f3887a 0000000000000001 fffffffffffe0f90 ffffffffffff9f74 ffffffffffff5bdb 000000000000c473 fffffffffffec0f3 fffffffffffe779a ffffffff7f9cd6e1 ffffffffa218604b ffffffffebde5fd6 fffffffff1468bff fffffffffff5ef30 fffffffffff8a346 0000000028242778 0000000000000001 0000000000000001 ffffffffda0eb3e8 fffffffff6a1d3e7 ffffffff93be770b ffffffffb0d1d44c 0000000000000001 fffffffffff38e24 000000000000cded 0000000000000005 0000000000000000 000000000edca13c 00000000bfaf8b80 0000000018b9e9a2 0000000027968ade 00000000e746165e 0000000000e74616 000000000018b9ea 000000000027968b 0000000000000000
0000000000000145 0000000000000000 0000000000000145 ffffffffffffb809 0000000000017397 000000000001bbeb 0000000000004bed ffffffffffe9963b fffffffffff9d5de fffffffffffd78e7 0000000000240000 0000000000000000 0000000000000000 ffffffffda0eb3e8 fffffffff6a1d3e7 ffffffff93be770b ffffffffb0d1d44c 0000000000000001 fffffffffffec02f ffffffffffffd63e 000000000000f51e ffffffffffffb628 0000000000003445 0000000000013e44 ffffffff6b0513be ffffffffb1a71fd3 ffffffffdee32a75 ffffffffee961e45 ffffffffffef7195 fffffffffff74b0f 0000000038e629f8 0000000000000001 0000000000000001 ffffffffe09d5b1a fffffffffd87f35f ffffffff8c21e949 ffffffffc311018e 0000000000000001 00000000000d1cc5 fffffffffff2a8b4 0000000000000002 0000000000000000 0000000039b56272 00000000a452be2d 0000000010fbefb1 000000004ab15223 00000000ef041050 000000000010fbf0 0000000000ef0410 00000000004ab152 0000000000000000
0000000000000146 0000000000000000 0000000000000146 ffffffffffff4897 000000000000903f fffffffffffe153b 000000000000abd1 ffffffffffe6df69 fffffffffffbc049 00000000000399e4 0000000000060000 0000000000000000 0000000000000000 ffffffffe09d5b1a fffffffffd87f35f ffffffff8c21e949 ffffffffc311018e 0000000000000001 fffffffffffff93c 0000000000016ea0 ffffffffffff1ec9 ffffffffffff8649 fffffffffffec0ae ffffffffffff4bbd ffffffffac2d1037 000000004539843b fffffffffb313176 0000000003f87122 fffffffffffd9899 000000000001fc39 000000000eaee847 0000000000000001 0000000000000001 fffffffff0acad9f 0000000013ebd9af ffffffffb0fbdec1 0000000041411319 0000000000000001 000000000002e3b3 0000000000012bc4 0000000000000003 0000000000000000 000000008da89c29 0000000056898f1b 000000000de6ea5e 000000009b8f8687 00000000f21915a2 00000000000de6ea 00000000009b8f87 0000000000f21916 0000000000000000
0000000000000147 0000000000000000 0000000000000147 000000000002052b ffffffffffffe1fc 000000000000732f 0000000000004787 00000000002d8f08 fffffffffffce3db fffffffffff18b2f 0000000000180000 0000000000000000 0000000000000000 fffffffff0acad9f 0000000013ebd9af ffffffffb0fbdec1 0000000041411319 0000000000000001 0000000000013c64 ffffffffffffac2b 000000000000fba8 ffffffffffffd10c ffffffffffff7390 fffffffffffed85a ffffffffc429993b ffffffff3225d3b4 fffffffff909c1b3 ffffffffe80cbfa9 fffffffffffc84e1 fffffffffff40660 000000001dc8e36d 0000000000000001 0000000000000001 fffffffffa68473d ffffffffe7589666 ffffffffcb1fd788 ffffffff4a19140b 0000000000000001 00000000000c690d fffffffffffec644 0000000000000002 0000000000000000 00000000bb3ebe56 0000000016a47900 00000000170e6455 00000000d24d22ab 00000000e8f19bab 0000000000170e64 0000000000e8f19c 0000000000d24d23 0000000000000000
0000000000000148 0000000000000000 0000000000000148 000000000001e96c 000000000001dcf8 000000000000ff44 0000000000006e7d 0000000000612557 0000000000084eb6 fffffffffffa2d46 0000000000240000 0000000000000000 0000000000000000 fffffffffa68473d ffffffffe7589666 ffffffffcb1fd788 ffffffff4a19140b 0000000000000001 0000000000005234 0000000000008000 0000000000006ab2 ffffffffffff174b ffffffffffffeaa0 ffffffffffff6963 000000008d077117 ffffffff99aaf0cd 000000001e47d4be ffffffffea072f62 00000000000f23ea fffffffffff50398 0000000036f7586b 0000000000000001 0000000000000001 0000000018de7932 ffffffffff51e71e 000000006ebf9c59 ffffffffafa3c16b 0000000000000001 fffffffffff6d0e6 0000000000104be9 0000000000000001 0000000000000000 00000000c651f76d 0000000002652217 000000001ba4733e 00000000e1f66aab 00000000e45b8cc2 0000000000e1f66b 00000000001ba473 0000000000e45b8d 0000000000000000
0000000000000149 0000000000000000 0000000000000149 00000000000065ad fffffffffffef37d fffffffffffdf0dd 0000000000001fd9 000000000059bd0a 000000000009dc50 00000000000147e8 0000000000060000 0000000000000000 0000000000000000 0000000018de7932 ffffffffff51e71e 000000006ebf9c59 ffffffffafa3c16b 0000000000000001 0000000000014d01 0000000000009551 000000000000b453 000000000000b5b6 000000000001558c ffffffffffff7f6c 00000000add000af 000000002b81b8c3 00000000060c7c3d 000000000183994d 000000000003063e 000000000000c1cd 0000000008e8b052 0000000000000001 0000000000000001 0000000016ed4e60 00000000139e382c 00000000a7c38472 0000000029fe1f76 0000000000000001 0000000000019d0d 000000000002aaee 0000000000000003 0000000000000000 0000000004b1740e 00000000c52681d6 000000001b14050e 000000001fc5791c 00000000e4ebfaf2 00000000001b1405 00000000001fc579 0000000000e4ebfb 0000000000000000
